pick_index,target,local_index,q1,q2,q3,q4,q5,q6
0,carton_front_l2_c0,187,-0.3586614588321493,-2.5754634292934195,0.30246787425217647,-0.4427629369472334,-0.251966881959355,-0.07172131313983665
0,carton_front_l2_c0,188,-0.3498573615766727,-2.579639200673858,0.3419833493020312,-0.43495874115075117,-0.22709575649539815,-0.042839892263847545
0,carton_front_l2_c0,189,-0.3410532643211961,-2.583814972054297,0.381498824351886,-0.42715454535426894,-0.20222463103144128,-0.013958471387858662
0,carton_front_l2_c0,190,-0.3322491670657195,-2.5879907434347356,0.42101429940174073,-0.4193503495577867,-0.1773535055674842,0.014922949488130444
0,carton_front_l2_c0,191,-0.3234450698102428,-2.5921665148151742,0.46052977445159593,-0.4115461537613045,-0.1524823801035271,0.04380437036411977
0,carton_front_l2_c0,192,-0.3146409725547662,-2.596342286195613,0.5000452495014511,-0.40374195796482226,-0.12761125463957002,0.07268579124010888
0,carton_front_l2_c0,193,-0.3058368752992896,-2.6005180575760516,0.5395607245513059,-0.3959377621683401,-0.10274012917561315,0.10156721211609798
0,carton_front_l2_c0,194,-0.297032778043813,-2.6046938289564903,0.5790761996011606,-0.3881335663718578,-0.07786900371165606,0.1304486329920871
0,carton_front_l2_c0,195,-0.2882286807883364,-2.608869600336929,0.6185916746510154,-0.38032937057537564,-0.05299787824769919,0.1593300538680762
0,carton_front_l2_c0,196,-0.2794245835328597,-2.6130453717173676,0.6581071497008706,-0.37252517477889335,-0.028126752783742104,0.18821147474406552
0,carton_front_l2_c0,197,-0.2706204862773831,-2.6172211430978063,0.6976226247507253,-0.36472097898241107,-0.003255627319785015,0.2170928956200544
0,carton_front_l2_c0,198,-0.2618163890219065,-2.6213969144782454,0.7371380998005801,-0.3569167831859289,0.021615498144171852,0.24597431649604373
0,carton_front_l2_c0,199,-0.2530122917664299,-2.625572685858684,0.7766535748504353,-0.3491125873894467,0.04648662360812894,0.2748557373720326
0,carton_front_l2_c0,200,-0.2442081945109532,-2.6297484572391228,0.8161690499002905,-0.34130839159296444,0.07135774907208603,0.30373715824802194
0,carton_front_l2_c0,201,-0.23540409725547662,-2.6339242286195614,0.8556845249501452,-0.33350419579648216,0.09622887453604312,0.33261857912401127
0,carton_front_l2_c0,202,-0.22660000000000002,-2.6381,0.8952,-0.3257,0.12109999999999999,0.36150000000000015
